5763,0.05,2985,"92050","NANTERRE","0606","920500606","Berthelot Sud et Nord","H",,"920500606",0.0000,15.5969,155.4454,463.6377,794.9529,313.0924,339.9463,465.0326
5780,0.10,2946,"92050","NANTERRE","0801","920500801","Pathelot Rouget de l'Isle","H",,"920500801",0.0000,14.2836,301.6605,514.1841,988.3694,100.1963,203.9723,322.1852
5800,0.35,3020,"92050","NANTERRE","0607","920500607","Universite Groues","H",,"920500607",0.0000,0.0000,4.0000,27.4933,360.9001,47.9088,0.0000,1993.2852
5839,0.06,3019,"92050","NANTERRE","0601","920500601","Anatole France","H",,"920500601",0.0000,14.9500,81.4802,217.3204,567.5037,182.9018,65.8497,178.4792
5854,0.07,3091,"92050","NANTERRE","0602","920500602","Provinces Francaises","H",,"920500602",0.0000,17.6546,52.8245,196.2900,499.6386,310.2289,266.1132,393.6433
5871,0.36,3113,"92050","NANTERRE","0605","920500605","Les Groues-Préfecture","H",,"920500605",0.0000,6.4793,82.8560,121.2774,223.4644,131.3706,182.6796,315.8499
