"751041302",0.0000,101.0577,764.3682,345.8262,211.3458,31.0884,318.3081,324.5032
"751041303",0.0000,88.4262,565.5844,215.4141,183.7521,31.3395,215.5497,263.2700
"751041304",0.0000,5.3191,52.7291,27.4825,24.8938,2.6635,57.6442,46.5625
"751041305",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751041399",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751041401",2.9394,67.5879,803.1942,474.7529,376.4743,225.4331,631.4268,558.8832
"751041402",0.0000,75.6202,683.3215,315.4918,257.3827,55.1184,308.8625,325.2992
"751041403",3.0568,106.2644,787.9896,409.2118,187.1482,96.2388,359.9669,339.5293
"751041404",0.0000,35.0442,512.7782,268.6868,153.3424,26.8462,239.5392,298.1474
"751041499",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751041501",2.9933,86.5162,728.3647,367.0581,499.4131,109.9110,446.5578,521.3032
"751041502",0.0000,64.8799,488.3834,219.7424,152.3460,29.5205,319.7257,298.4179
"751041503",0.0000,78.9273,596.1922,261.1775,168.2850,42.9559,251.3540,262.1678
"751041504",0.0000,50.1308,771.9518,308.4787,158.9542,25.7282,304.3583,276.4399
"751041588",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751041599",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751041601",2.8151,101.1069,701.2016,229.5722,200.2208,60.2045,569.4030,437.6894
"751041602",0.0000,17.1939,176.7961,62.0692,60.9595,9.0671,169.1932,126.3428
"751041603",0.0000,2.6556,32.3071,26.5557,26.4065,4.0000,14.8707,32.1454
"751041699",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751051701",0.0000,82.0770,666.7582,281.2247,191.3567,51.7103,351.6808,368.4170
"751051702",0.0000,43.9539,600.8837,189.2638,139.5665,14.9986,396.3521,274.3609
"751051703",0.0000,37.3167,871.0087,352.0317,284.0135,53.3907,308.7741,608.8438
"751051704",0.0000,104.0653,944.1456,338.5937,239.1264,70.8369,473.2181,570.7026
"751051705",0.0000,70.8647,609.7935,263.0194,185.7278,80.4040,386.0086,463.1552
"751051706",0.0000,0.0000,2.5767,2.5915,2.5767,2.6483,2.5915,0.0000
"751051799",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751051801",0.0000,47.6540,625.1377,224.2786,111.2224,26.8278,245.0715,315.0710
"751051802",0.0000,55.2118,728.1613,308.2010,152.0430,54.1228,510.5869,414.2692
"751051803",7.5208,55.5229,607.2194,240.7469,145.3423,43.0045,390.2078,340.2943
"751051804",0.0000,56.3104,578.3095,314.8457,172.4717,45.0087,540.2153,418.6805
"751051805",0.0000,66.7220,961.8882,372.7500,242.1469,58.2722,670.5699,577.3923
"751051806",0.0000,44.8416,552.9601,244.0881,270.7548,72.4568,381.6581,337.8273
"751051807",1.9801,45.1087,569.4180,299.8528,277.3332,28.2858,336.4684,366.2591
"751051808",0.0000,43.1021,448.9801,223.9628,138.1078,61.8191,294.7753,330.6887
"751051809",0.0000,0.0000,10.4490,12.9573,23.5201,13.0405,0.0000,14.0405
"751051899",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751051901",0.0000,53.3663,1020.0554,353.9660,154.2473,38.7122,564.4563,572.1578
"751051902",3.0075,42.8022,639.8950,280.8180,183.9485,28.2764,360.7797,277.4360
"751051903",0.0000,52.7567,763.8959,335.5965,215.1802,78.2990,551.0067,563.7070
"751051904",3.5550,36.0231,546.2865,107.2118,102.1811,3.5550,217.7024,681.1884
"751051905",0.0000,69.7501,641.1847,240.0644,137.9401,33.2302,530.1062,651.3889
"751051906",2.9275,78.1571,713.3840,254.9464,188.2036,58.1443,345.2046,581.8021
"751051907",0.0000,39.2741,660.5096,253.0373,187.7293,70.9863,397.9126,701.4224
"751051908",3.0009,85.9533,916.7729,375.6418,246.2919,61.8799,493.1390,852.0723
"751052001",0.0000,84.9136,689.2290,277.2382,242.8533,97.3952,401.9557,647.2636
"751052002",0.0000,83.2607,552.4215,184.8237,124.1239,25.3497,297.8679,354.6500
"751052003",0.0000,46.9229,632.5123,217.2503,136.0520,63.8988,375.0579,461.8795
"751052004",0.0000,137.0384,906.1125,372.2975,283.8797,88.3988,541.1345,593.3153
"751052005",0.0000,5.2245,82.8543,48.0669,89.8571,32.5366,15.7873,350.9788
"751052099",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751062101",0.0000,86.1846,537.3862,206.0952,152.7282,61.5336,314.4375,408.0664
"751062102",0.0000,77.9976,651.6610,281.0668,166.8317,59.9944,399.0595,522.9601
"751062103",0.0000,64.7173,529.1188,165.9944,125.7545,37.3418,369.2928,474.9476
"751062199",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751062201",6.6391,69.2368,389.3401,143.0041,126.9132,31.9146,332.1887,469.7491
"751062202",0.0000,67.7186,507.9616,128.1503,154.3059,40.8504,327.2957,411.3549
"751062203",0.0000,114.0471,675.2673,224.8879,213.7241,57.7771,325.5731,510.8321
"751062204",0.0000,94.8927,725.0677,238.3107,219.5853,44.8834,375.1465,949.9718
"751062205",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751062301",0.0000,52.5587,422.2919,174.9918,107.2066,22.0298,362.5581,407.2521
"751062302",0.0000,91.1376,573.4089,166.4797,92.1591,14.4100,345.7787,589.0826
"751062303",2.6644,95.4431,563.5971,214.8703,169.6968,32.4744,381.1479,463.1856
"751062304",0.0000,58.3729,406.1872,165.6728,149.6949,27.5714,397.4741,387.0119
"751062305",2.9976,76.7190,650.4779,239.1244,165.3463,34.4812,372.0340,848.9845
"751062306",0.0000,74.3416,689.0429,213.2917,192.9830,52.7747,439.7703,487.7106
"751062307",0.0000,46.2716,562.7780,208.4417,103.7126,21.5479,406.8459,308.6858
"751062308",0.0000,109.2044,811.3038,338.1602,271.6050,60.4092,665.6292,572.9896
"751062309",3.6512,88.5122,617.3123,227.4861,173.4543,49.0246,422.6972,509.6340
"751062310",0.0000,63.2477,642.8750,291.4794,177.5395,60.7925,346.5522,551.9879
"751062311",0.0000,77.3871,517.7424,136.3075,236.4554,35.8068,334.7318,335.1971
"751062401",0.0000,69.1203,694.6822,208.3404,163.3191,51.1545,410.7361,402.0194
"751062402",2.6688,125.8086,736.9209,260.3814,284.5988,64.8637,530.2017,642.8362
"751062499",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072501",2.9854,110.3180,463.5688,172.5772,195.1078,57.0364,315.9563,523.8653
"751072502",0.0000,68.1803,455.0246,111.5022,176.1712,39.8721,303.0870,394.0406
"751072503",9.4766,63.3818,323.2385,157.5839,163.5467,32.6618,331.8847,384.2657
"751072504",0.0000,57.1321,440.7987,130.9999,163.8873,34.8914,262.1472,333.8918
"751072505",10.6453,63.1556,496.5750,158.1862,217.5001,67.5171,411.1371,399.3365
"751072506",3.0570,164.8140,766.4844,258.1302,279.0981,107.6800,547.9515,628.1161
"751072507",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072508",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072599",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072601",0.0000,109.5926,641.0326,185.2570,224.2559,59.6425,317.4556,446.9418
"751072602",0.0000,80.0181,398.6727,127.0760,108.0375,47.3681,223.7836,296.1558
"751072603",2.4205,61.6750,217.8187,81.4304,73.9674,17.0805,154.0781,174.8303
"751072604",2.8236,89.4463,414.1911,141.8792,200.9593,49.0819,230.3922,382.3293
"751072605",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072606",0.0000,0.0000,10.0499,27.2971,38.0499,0.0000,127.8533,24.5412
"751072699",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072701",0.0000,79.8434,917.4814,273.9821,297.1994,79.8530,483.9855,580.2015
"751072702",0.0000,32.9858,495.3981,189.2553,188.8296,38.0834,405.7144,441.8421
"751072703",0.0000,60.9928,387.1176,96.9799,101.9387,37.6630,394.9214,384.4077
"751072704",0.0000,60.3248,409.5780,104.1303,96.5547,24.6144,413.5587,358.9030
"751072705",0.0000,111.8293,516.1855,152.7083,117.2688,15.7845,453.9358,415.2759
"751072706",0.0000,50.2731,397.4989,228.9807,300.6683,50.0929,297.7494,477.0411
"751072707",0.0000,0.0000,53.1663,26.2515,66.1616,20.0831,0.0000,39.7294
"751072801",0.0000,89.6330,736.6912,274.0044,173.4420,42.6284,337.8592,304.7940
"751072802",0.0000,50.4780,531.6332,214.6811,142.6270,43.6709,311.1621,321.5236
"751072803",0.0000,71.1990,469.4673,240.1088,218.7277,72.3751,267.6280,284.1951
"751072804",1.0168,121.2610,950.9377,398.4593,348.2824,106.1367,595.9849,582.9476
"751072805",0.0000,95.6092,836.1214,437.7650,292.1618,68.1923,613.9972,622.3506
"751072806",5.3673,76.7466,454.1801,148.6209,152.6356,44.6944,413.5838,439.3823
"751072807",2.7329,83.2164,621.1137,126.1359,142.7309,11.0880,396.0536,440.7396
"751072808",0.0000,65.4308,385.5014,190.2108,181.5559,40.5754,314.6268,301.8885
"751072809",0.0000,96.3030,536.4234,186.5961,173.0620,32.7796,356.9836,411.8328
"751072810",0.0000,104.4729,863.3761,311.6661,282.5407,65.2684,509.0608,464.6583
"751072811",4.8107,96.3827,424.9122,106.1114,205.4091,75.9936,264.5593,437.4596
"751072812",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751072899",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751082901",0.0000,57.5845,255.8618,146.9036,158.2916,56.3359,196.1830,207.2360
"751082902",0.0000,70.7295,147.7157,90.6235,109.2195,43.1835,92.9287,164.1914
"751082903",0.0000,40.0965,198.8813,97.5768,152.7463,24.1910,163.3961,200.2841
"751082904",0.0000,30.4907,80.7616,30.8280,34.9330,10.0673,61.4827,109.3105
"751082905",0.0000,12.0900,101.8282,30.0695,55.4308,13.3062,110.9930,154.5163
"751082906",0.0000,1.0000,4.0000,0.0000,13.0000,0.0000,1.0000,1.0000
"751082907",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751082999",0.0000,10.0000,41.0000,14.0000,12.0000,0.0000,31.0000,13.0000
"751083001",3.0733,130.1050,528.0325,173.5951,185.7982,67.1166,229.1524,394.8833
"751083002",2.9144,126.5776,772.2047,237.1313,333.7391,53.6571,549.2808,598.5901
"751083003",0.0000,27.2965,150.6486,75.3345,90.4709,16.1740,72.6911,130.8209
"751083004",0.0000,115.3310,556.6565,212.2125,214.0965,63.9629,228.1548,367.2394
"751083005",0.0000,84.8109,379.5328,152.8455,161.0212,37.5023,251.0406,296.5719
"751083006",0.0000,28.0705,148.6414,67.7757,86.4447,18.8995,66.5426,148.3651
"751083101",2.8569,13.5782,44.7227,11.0780,40.6293,0.0000,19.9737,28.9707
"751083102",0.0000,19.1799,64.3680,32.9520,70.0249,8.1004,45.6833,82.8289
"751083103",0.0000,71.6150,161.5309,130.3358,254.9441,29.7397,58.2929,158.4610
"751083104",0.0000,32.5418,202.2168,48.4669,77.9759,27.0194,123.5041,121.2987
"751083105",0.0000,58.0332,292.7040,143.8846,117.0951,29.4011,206.8056,144.9949
"751083106",0.0000,57.7215,267.7707,138.1793,162.8218,33.2224,155.0610,215.5432
"751083107",0.0000,10.1688,80.1828,10.6059,31.5124,10.9557,45.9336,72.0240
"751083108",0.0000,17.0101,112.0283,39.9204,38.4580,15.6372,42.0945,64.7664
"751083201",0.0000,99.4857,628.9742,242.9611,354.2693,48.5153,194.5760,398.7252
"751083202",2.8681,101.3685,607.5244,138.8664,170.9627,55.5101,215.1592,394.0747
"751083203",2.5781,85.5408,399.0056,128.5332,137.0408,54.9523,255.0536,330.7551
"751083204",5.4091,64.7637,617.9397,215.5188,205.9024,47.0886,365.3448,410.4556
"751083205",6.2634,155.7430,989.1509,288.2241,245.5687,62.8693,399.6665,731.9256
"751083206",0.0000,107.5772,723.3844,322.1746,215.8940,45.6241,404.8617,477.1387
"751083207",0.0000,55.6644,572.0793,202.2924,141.2926,68.6606,280.5537,316.3957
"751083208",0.0000,31.2462,221.2853,50.9162,52.9524,0.0000,70.1987,74.6522
"751083209",0.0000,44.9511,269.9014,117.0279,123.8432,26.7773,133.8038,242.7882
"751083210",0.0000,49.4555,259.4325,110.9724,81.2875,40.3986,115.6947,277.7604
"751093301",0.0000,47.9889,479.9015,177.9925,130.8755,48.0698,280.1958,211.7141
"751093302",6.2528,60.5822,610.4924,200.4878,147.3832,29.2947,247.4111,251.5178
"751093303",0.0000,85.1966,581.3745,240.8886,232.4824,83.0637,206.0809,331.9295
"751093304",0.0000,65.5696,608.5118,259.3567,205.6432,96.0148,323.6804,450.6043
"751093305",0.0000,80.3386,673.2259,258.2935,179.6709,48.8355,291.8251,429.6571
"751093306",0.0000,80.6914,642.0907,339.2377,203.6099,80.4317,330.9451,410.6496
"751093307",0.0000,106.1539,905.7780,439.3862,390.4554,128.5085,385.7146,341.0008
"751093308",0.0000,61.7365,591.2669,231.6361,220.5713,70.7833,230.5921,174.4166
"751093309",0.0000,45.7757,580.8879,224.5111,221.5300,48.2358,325.0734,233.8280
"751093310",0.0000,55.3929,523.1719,125.7782,177.9605,40.6535,233.0490,249.2081
"751093311",0.0000,23.4345,194.2028,75.0812,73.8032,22.4055,38.7470,117.5400
"751093401",0.0000,9.5308,54.9488,54.5928,66.9702,32.9813,9.6917,47.6538
"751093402",0.0000,0.0000,0.0000,0.0000,3.2317,0.0000,3.2317,0.0000
"751093403",0.0000,66.6938,453.4691,145.1742,105.7995,45.9605,95.9892,235.8109
"751093404",0.0000,0.0000,0.0000,6.3538,17.8846,0.0000,3.1769,12.7077
"751093405",0.0000,7.4206,115.8127,48.5692,49.1866,23.7415,24.7211,50.8829
"751093406",0.0000,6.4635,2.1576,5.3894,5.3225,2.1576,10.7741,12.8648
"751093407",0.0000,44.9931,340.8751,111.1542,172.4595,31.9274,118.9219,130.7277
"751093408",3.2830,22.1898,175.0982,64.4148,63.6375,25.6664,34.8462,128.1084
"751093409",0.0000,40.9817,80.4506,48.3388,47.7594,6.4599,19.0677,41.4458
"751093501",0.0000,98.0854,834.3251,372.4846,309.9157,118.8300,349.9021,567.8365
"751093502",0.0000,110.2013,543.2510,230.4156,178.9291,79.8930,184.1237,274.6236
"751093503",0.0000,176.0549,1205.1383,514.9748,308.0870,133.1964,424.6046,538.9916
"751093504",0.0000,62.9114,451.3586,213.3672,167.1471,72.5351,235.7622,207.2527
"751093601",0.0000,63.6569,557.3608,328.2337,231.0701,96.4740,329.3871,269.1989
"751093602",0.0000,98.8258,863.0213,400.9712,393.0378,89.4792,322.7692,316.7738
"751093603",3.1302,61.3502,515.1044,227.5236,202.3625,66.5217,248.6060,303.0961
"751093604",5.5501,67.9964,449.5885,287.6465,185.6422,54.0226,176.6970,224.7961
"751093605",0.0000,69.4111,687.2943,339.6663,292.3125,81.2162,299.9013,210.4212
"751093606",0.0000,112.5788,557.0435,262.8983,207.3074,69.8559,303.7163,310.3640
"751093607",0.0000,86.2172,597.1555,294.8861,167.7258,76.1712,341.5570,273.0010
"751093608",0.0000,44.2132,738.3103,342.1358,217.4500,99.7581,317.3344,285.9768
"751093609",0.0000,75.2802,642.1170,326.6230,256.8005,102.8601,377.0820,285.0167
"751093610",0.0000,71.8826,789.8953,330.8368,247.7673,149.0954,226.1727,248.8669
"751103701",0.0000,56.9102,712.0908,363.7925,263.0623,113.5505,385.7140,255.3208
"751103702",0.0000,46.2084,451.9094,331.4883,289.0810,98.4548,223.3152,314.8046
"751103703",0.0000,78.4146,676.0534,321.9504,292.3374,166.2819,252.2182,379.2279
"751103704",1.0914,99.5278,819.4913,318.4559,327.5056,106.1664,359.6972,358.0099
"751103705",0.0000,79.4479,808.6281,333.9891,250.9638,71.6622,324.7009,378.1320
"751103706",0.0000,63.8310,605.8132,293.3980,333.5362,176.8432,299.8774,449.8810
"751103707",0.0000,53.7302,470.7852,269.0526,376.1816,214.9510,376.9063,380.6150
"751103708",0.0000,82.7441,550.0365,264.6925,239.2780,102.0926,273.3364,252.1939
"751103709",0.0000,44.4645,468.3501,396.8486,306.6946,180.5507,297.7076,327.0647
"751103710",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,0.0000
"751103711",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0000,0.0000
"751103712",0.0000,18.8188,290.4517,90.7426,53.6320,21.6622,71.9880,95.7504
"751103801",0.0000,74.6059,584.5941,273.9828,265.9681,164.7875,219.6614,236.2121
"751103802",0.0000,46.8791,409.1094,295.7000,206.5664,169.5969,166.3794,360.9411
"751103803",0.0000,62.1296,954.3908,367.7627,358.8471,243.6605,231.8731,420.3310
"751103804",0.0000,99.8552,785.0257,400.9706,417.2617,336.5626,287.2543,414.5743
"751103805",0.0000,66.2492,538.0154,423.7649,513.7532,146.9418,193.0405,319.1619
"751103806",0.9906,156.9952,987.0850,437.2816,385.4623,135.6515,270.7971,409.8931
"751103901",0.0000,40.2912,571.6847,306.6922,211.2881,67.6453,241.2930,258.0519
"751103902",0.0000,70.4583,760.1416,393.2700,182.6184,65.8326,347.0216,228.7587
"751103903",0.0000,59.7206,511.7045,356.8534,306.0633,71.3768,272.0573,270.5840
"751103904",0.0000,78.0327,638.2620,248.1399,192.0481,90.7410,248.3861,293.1655
"751103905",0.0000,94.2115,556.8867,327.0831,258.4638,174.3465,139.4361,251.1738
"751103906",0.0000,99.5787,693.8852,319.9466,256.7020,185.5976,268.1626,341.2591
"751103907",0.0000,55.2021,499.3184,276.6002,256.3703,106.3842,200.4106,331.3466
"751103908",0.0000,77.3127,820.2881,420.6268,294.7654,191.1494,382.5272,375.0189
"751103909",0.0000,70.8700,589.5539,306.6555,301.7807,99.0685,223.7893,306.6163
"751103910",0.0000,95.7093,642.1297,437.0573,245.7099,155.0094,392.5164,391.1437
"751103988",0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
"751104001",0.0000,84.8333,461.5899,477.8409,443.3090,283.8376,398.9094,526.2576
"751104002",4.0261,113.3149,408.3887,429.8968,520.2409,281.2895,264.1326,620.0408
"751104003",0.0000,116.5421,628.1378,375.4681,355.3839,200.7468,303.8767,355.6942
"751104004",0.0000,38.3285,247.2147,282.6054,276.3619,197.2528,152.5357,276.7151
"751104005",0.0000,49.4936,304.9909,292.8957,281.1624,233.6646,250.7105,293.1573
"751104006",0.0000,49.8769,547.5098,388.9456,358.5678,239.4931,354.1234,385.6309
"751104007",0.0000,75.0715,755.1228,548.5719,599.9539,215.5867,394.9838,489.9348
"751104008",0.0000,99.7427,640.6414,485.2307,486.1150,252.2177,591.6574,525.2847
"751104009",0.0000,61.6390,603.7402,373.5039,283.4062,129.9457,346.7829,296.5562
"751104010",0.0000,48.4841,443.3300,356.3963,383.4558,120.4822,273.3318,439.3930
"751104011",0.0000,76.5570,573.4695,400.2346,413.7793,125.9310,256.8651,339.7459
"751104012",0.0000,4.4672,26.8315,55.5149,56.3063,45.1101,14.9345,75.2639
"751104088",0.0000,0.0000,11.6814,0.0000,97.3451,0.0000,0.0000,0.0000
"751114101",0.0000,90.4000,673.8552,450.3599,319.5189,233.2435,455.6897,377.5279
"751114102",0.0000,77.6657,654.3665,426.5834,330.9769,156.6981,290.3841,505.7834
"751114103",0.0000,102.1922,459.6602,293.3860,205.5469,183.8452,193.0872,194.5834
"751114104",0.0000,34.2120,457.6493,288.0359,159.7543,106.1873,141.6473,266.5083
"751114105",3.7855,68.1695,566.8010,315.6004,187.3635,59.1669,295.6520,296.0366
"751114106",0.0000,97.8153,823.6565,327.3726,334.4460,129.7110,301.8765,356.5032
"751114107",0.0000,65.2243,809.5695,447.6534,289.8316,146.1618,320.0384,431.5996
"751114108",0.0000,51.5655,701.7320,407.3784,260.5948,104.3217,259.0435,295.7886
"751114109",0.0000,78.6473,696.0022,513.1859,458.4840,310.5384,278.6956,595.9140
"751114110",0.0000,51.3910,215.4084,243.4110,354.9744,247.7336,163.6373,406.3846
"751114111",0.0000,54.0544,131.2339,230.8754,243.5740,160.3051,175.0657,372.8560
"751114112",0.0000,17.2174,219.0220,175.8150,574.5096,208.8802,240.9999,321.9396
"751114113",0.0000,31.0164,414.0465,180.9472,180.8074,106.1800,195.6674,172.0690
"751114114",0.0000,67.0929,511.1218,226.5841,220.7115,120.6796,262.7920,269.7065
"751114115",0.0000,49.6569,647.7879,383.4768,189.3156,79.8977,275.0700,241.0978
"751114201",0.0000,63.9738,411.7641,312.9017,255.2201,167.6233,267.0366,312.6787
"751114202",0.0000,39.8035,569.7254,295.2692,324.1817,130.7904,195.6078,280.6744
"751114203",5.6674,80.5418,813.3205,476.9778,310.3001,71.3317,404.3484,308.7985
"751114204",0.0000,76.2491,730.0184,459.0563,396.4033,105.6490,302.9589,429.6836
"751114205",0.0000,64.1585,771.9760,258.8234,181.2138,26.9081,242.8520,274.2745
"751114206",0.0000,116.4717,964.3197,377.2846,294.6342,99.3173,499.8125,450.9572
"751114207",0.0000,56.9774,564.6907,213.5901,190.8902,33.8285,545.6805,248.6658
"751114208",0.0000,89.8211,646.7789,278.8663,146.7872,66.0285,533.3258,220.6957
"751114209",0.0000,67.2501,763.2846,403.0067,194.1445,111.4101,348.9060,377.5620
"751114210",0.0000,68.6575,762.0283,451.7247,355.3054,132.7313,314.6989,449.7197
"751114211",0.0000,22.2018,590.8788,281.0179,228.9874,136.9063,261.8319,299.5715
"751114212",0.0000,52.7287,602.6378,281.9559,191.8282,51.1840,284.1746,251.5143
"751114213",0.0000,65.6206,582.7508,359.9885,268.1871,136.7060,261.5638,405.4851
"751114214",0.0000,33.8636,245.0883,274.4954,262.3514,100.6287,186.5939,314.4302
"751114301",0.0000,33.6328,340.0415,268.4222,302.8895,134.9548,342.3747,328.6289
"751114302",0.0000,65.4703,1078.5861,710.4559,391.9232,163.7713,671.3002,536.5018
"751114303",0.0000,17.9435,245.0302,275.8606,336.7675,62.5237,300.9247,196.9413
"751114304",0.0000,34.3246,501.2619,391.2700,215.2955,87.6243,381.6820,175.7531
"751114305",0.0000,88.0492,812.1545,579.7985,421.2457,205.8039,541.6607,429.4174
"751114306",0.0000,95.0914,826.7365,511.0286,344.0225,153.3485,383.9752,436.9037
"751114307",0.0000,71.5136,572.3469,406.6262,262.0805,124.1894,395.6724,471.3600
"751114308",0.0000,45.5703,396.4146,298.1558,217.6118,90.0141,268.3503,272.6736
"751114309",0.0000,22.2623,359.5190,260.7637,195.2356,50.5672,357.9196,270.1422
"751114310",0.0000,41.5147,605.4933,308.3525,183.4096,43.5052,227.4366,248.8503
"751114311",0.0000,60.0700,471.7660,287.4979,191.5954,67.6279,201.8524,300.9378
"751114312",0.0000,77.5404,688.0866,270.4263,174.2677,77.9506,307.9143,232.9935
"751114313",3.3762,68.0956,693.2642,294.6537,208.5138,24.1784,277.4630,269.2951
"751114314",0.0000,39.7616,694.6948,411.5165,229.0000,129.6850,221.6293,251.2403
"751114315",0.0000,48.0819,506.8896,312.0483,278.3977,97.0862,190.7434,277.3454
