135,166559.00,18506.56,641.00,71.22,47.00,5.22,135.00,15.00,0.00,0.00,39708.00,4412.00,75279.00,8364.33,435.72,54.47,39708.00,4412.00,75279.00,8364.33,398.57,49.82,39708.00,4412.00,75279.00,8364.33,435.72,54.47,-37.15,-4.64
127,127.00,127.00,1.00,1.00,7.00,7.00,127.00,127.00,0.00,0.00,4412.00,4412.00,1281.00,1281.00,61.66,61.66,4412.00,4412.00,1281.00,1281.00,60.84,60.84,4412.00,4412.00,1281.00,1281.00,61.66,61.66,-0.82,-0.82
207,108846.00,18141.00,401.00,66.83,32.00,5.33,207.00,34.50,0.00,0.00,26472.00,4412.00,48215.00,8035.83,93.23,93.23,26472.00,4412.00,48215.00,8035.83,80.46,80.46,26472.00,4412.00,48215.00,8035.83,93.23,93.23,-12.76,-12.76
134,347419.00,20436.41,1281.00,75.35,87.00,5.12,134.00,7.88,0.00,0.00,75004.00,4412.00,171031.00,10060.65,0.00,,75004.00,4412.00,171031.00,10060.65,0.00,,75004.00,4412.00,171031.00,10060.65,0.00,,0.00,
252,91443.00,18288.60,321.00,64.20,27.00,5.40,252.00,50.40,0.00,0.00,22060.00,4412.00,35362.00,7072.40,170.65,42.66,22060.00,4412.00,35362.00,7072.40,159.28,39.82,22060.00,4412.00,35362.00,7072.40,170.65,42.66,-11.37,-2.84
169,198755.00,19875.50,721.00,72.10,52.00,5.20,169.00,16.90,0.00,0.00,44120.00,4412.00,82448.00,8244.80,0.00,,44120.00,4412.00,82448.00,8244.80,0.00,,44120.00,4412.00,82448.00,8244.80,0.00,,0.00,
130,353514.00,23567.60,1121.00,74.73,77.00,5.13,130.00,8.67,0.00,0.00,66180.00,4412.00,174279.00,11618.60,240.89,120.44,66180.00,4412.00,174279.00,11618.60,206.99,103.50,66180.00,4412.00,174279.00,11618.60,240.89,120.44,-33.90,-16.95
485,2712280.00,51175.09,3987.00,75.23,267.00,5.04,485.00,9.15,0.00,0.00,233836.00,4412.00,604502.00,11405.70,1059.23,19.99,233836.00,4412.00,604502.00,11405.70,1210.17,22.83,233836.00,4412.00,604502.00,11405.70,1059.23,19.99,150.94,2.85
546,450873.00,22543.65,1451.00,72.55,98.00,4.90,546.00,27.30,0.00,0.00,88240.00,4412.00,228489.00,11424.45,593.70,29.68,88240.00,4412.00,228489.00,11424.45,558.97,27.95,88240.00,4412.00,228489.00,11424.45,593.70,29.68,-34.73,-1.74
462,148509.00,21215.57,481.00,68.71,37.00,5.29,462.00,66.00,0.00,0.00,30884.00,4412.00,62808.00,8972.57,191.35,27.34,30884.00,4412.00,62808.00,8972.57,169.33,24.19,30884.00,4412.00,62808.00,8972.57,191.35,27.34,-22.02,-3.15
528,698154.00,23271.80,2251.00,75.03,148.00,4.93,528.00,17.60,0.00,0.00,132360.00,4412.00,347680.00,11589.33,516.21,18.44,132360.00,4412.00,347680.00,11589.33,488.70,17.45,132360.00,4412.00,347680.00,11589.33,516.21,18.44,-27.51,-0.98
380,714215.00,23807.17,2321.00,77.37,152.00,5.07,380.00,12.67,0.00,0.00,132360.00,4412.00,353165.00,11772.17,601.05,20.03,132360.00,4412.00,353165.00,11772.17,506.88,16.90,132360.00,4412.00,353165.00,11772.17,601.05,20.03,-94.17,-3.14
534,153203.00,19150.38,491.00,61.38,38.00,4.75,534.00,66.75,0.00,0.00,35296.00,4412.00,56397.00,7049.63,165.78,20.72,35296.00,4412.00,56397.00,7049.63,170.99,21.37,35296.00,4412.00,56397.00,7049.63,165.78,20.72,5.22,0.65
529,381700.00,21205.56,1291.00,71.72,88.00,4.89,529.00,29.39,0.00,0.00,79416.00,4412.00,158475.00,8804.17,398.47,22.14,79416.00,4412.00,158475.00,8804.17,368.36,20.46,79416.00,4412.00,158475.00,8804.17,398.47,22.14,-30.11,-1.67
1211,1073073.00,32517.36,2540.00,76.97,167.00,5.06,1211.00,36.70,0.00,0.00,145596.00,4412.00,420832.00,12752.48,616.41,18.68,145596.00,4412.00,420832.00,12752.48,577.48,17.50,145596.00,4412.00,420832.00,12752.48,616.41,18.68,-38.92,-1.18
359,753695.00,20370.14,2811.00,75.97,183.00,4.95,359.00,9.70,0.00,0.00,163244.00,4412.00,363395.00,9821.49,558.97,15.11,163244.00,4412.00,363395.00,9821.49,515.35,13.93,163244.00,4412.00,363395.00,9821.49,558.97,15.11,-43.62,-1.18
363,688679.00,52975.31,856.00,65.85,63.00,4.85,363.00,27.92,0.00,0.00,57356.00,4412.00,135177.00,10398.23,215.45,16.57,57356.00,4412.00,135177.00,10398.23,210.79,16.21,57356.00,4412.00,135177.00,10398.23,215.45,16.57,-4.65,-0.36
400,246920.00,27435.56,564.00,62.67,43.00,4.78,400.00,44.44,0.00,0.00,39708.00,4412.00,55176.00,6130.67,111.89,12.43,39708.00,4412.00,55176.00,6130.67,114.45,12.72,39708.00,4412.00,55176.00,6130.67,111.89,12.43,2.57,0.29
403,763426.00,20090.16,2883.00,75.87,188.00,4.95,403.00,10.61,0.00,0.00,167656.00,4412.00,368105.00,9686.97,666.73,17.55,167656.00,4412.00,368105.00,9686.97,631.49,16.62,167656.00,4412.00,368105.00,9686.97,666.73,17.55,-35.25,-0.93
1207,349630.00,20566.47,1187.00,69.82,83.00,4.88,1207.00,71.00,0.00,0.00,75004.00,4412.00,181643.00,10684.88,322.39,20.15,75004.00,4412.00,181643.00,10684.88,321.20,20.08,75004.00,4412.00,181643.00,10684.88,322.39,20.15,-1.19,-0.07
493,356789.00,19821.61,1267.00,70.39,88.00,4.89,493.00,27.39,0.00,0.00,79416.00,4412.00,142880.00,7937.78,287.57,15.98,79416.00,4412.00,142880.00,7937.78,292.27,16.24,79416.00,4412.00,142880.00,7937.78,287.57,15.98,4.70,0.26
362,74142.00,18535.50,241.00,60.25,22.00,5.50,362.00,90.50,0.00,0.00,17648.00,4412.00,31766.00,7941.50,72.22,18.05,17648.00,4412.00,31766.00,7941.50,68.68,17.17,17648.00,4412.00,31766.00,7941.50,72.22,18.05,-3.54,-0.88
460,925106.00,61673.73,1072.00,71.47,77.00,5.13,460.00,30.67,0.00,0.00,66180.00,4412.00,179405.00,11960.33,296.67,19.78,66180.00,4412.00,179405.00,11960.33,296.72,19.78,66180.00,4412.00,179405.00,11960.33,296.67,19.78,0.05,0.00
1235,264863.00,20374.08,867.00,66.69,63.00,4.85,1235.00,95.00,0.00,0.00,57356.00,4412.00,128328.00,9871.38,160.54,12.35,57356.00,4412.00,128328.00,9871.38,162.86,12.53,57356.00,4412.00,128328.00,9871.38,160.54,12.35,2.33,0.18
401,255251.00,19634.69,961.00,73.92,67.00,5.15,401.00,30.85,0.00,0.00,57356.00,4412.00,115178.00,8859.85,198.02,15.23,57356.00,4412.00,115178.00,8859.85,201.74,15.52,57356.00,4412.00,115178.00,8859.85,198.02,15.23,3.71,0.29
402,233928.00,19494.00,881.00,73.42,62.00,5.17,402.00,33.50,0.00,0.00,52944.00,4412.00,112695.00,9391.25,210.48,17.54,52944.00,4412.00,112695.00,9391.25,210.22,17.52,52944.00,4412.00,112695.00,9391.25,210.48,17.54,-0.26,-0.02
1208,542180.00,22590.83,1785.00,74.38,122.00,5.08,1208.00,50.33,0.00,0.00,105888.00,4412.00,249539.00,10397.46,431.29,18.75,105888.00,4412.00,249539.00,10397.46,472.45,20.54,105888.00,4412.00,249539.00,10397.46,431.29,18.75,41.16,1.79
494,902373.00,31116.31,2196.00,75.72,147.00,5.07,494.00,17.03,0.00,0.00,127948.00,4412.00,274422.00,9462.83,590.19,21.08,127948.00,4412.00,274422.00,9462.83,585.04,20.89,127948.00,4412.00,274422.00,9462.83,590.19,21.08,-5.15,-0.18
389,435894.00,22941.79,1371.00,72.16,93.00,4.89,389.00,20.47,0.00,0.00,83828.00,4412.00,231334.00,12175.47,239.52,18.42,83828.00,4412.00,231334.00,12175.47,266.42,20.49,83828.00,4412.00,231334.00,12175.47,239.52,18.42,26.90,2.07
1159,108763.00,21752.60,321.00,64.20,27.00,5.40,1159.00,231.80,0.00,0.00,22060.00,4412.00,67387.00,13477.40,67.69,13.54,22060.00,4412.00,67387.00,13477.40,68.42,13.68,22060.00,4412.00,67387.00,13477.40,67.69,13.54,0.72,0.14
1183,602295.00,24091.80,1843.00,73.72,123.00,4.92,1183.00,47.32,0.00,0.00,110300.00,4412.00,291802.00,11672.08,384.98,15.40,110300.00,4412.00,291802.00,11672.08,364.32,14.57,110300.00,4412.00,291802.00,11672.08,384.98,15.40,-20.66,-0.83
1261,184681.00,26383.00,416.00,59.43,33.00,4.71,1261.00,180.14,0.00,0.00,30884.00,4412.00,77182.00,11026.00,103.79,14.83,30884.00,4412.00,77182.00,11026.00,106.34,15.19,30884.00,4412.00,77182.00,11026.00,103.79,14.83,2.54,0.36
1243,211162.00,17596.83,771.00,64.25,58.00,4.83,1243.00,103.58,0.00,0.00,52944.00,4412.00,92452.00,7704.33,174.54,15.87,52944.00,4412.00,92452.00,7704.33,203.51,18.50,52944.00,4412.00,92452.00,7704.33,174.54,15.87,28.98,2.63
414,440545.00,25914.41,1266.00,74.47,87.00,5.12,414.00,24.35,0.00,0.00,75004.00,4412.00,144357.00,8491.59,411.26,25.70,75004.00,4412.00,144357.00,8491.59,414.26,25.89,75004.00,4412.00,144357.00,8491.59,411.26,25.70,3.00,0.19
478,243085.00,18698.85,862.00,66.31,63.00,4.85,478.00,36.77,0.00,0.00,57356.00,4412.00,89230.00,6863.85,180.30,15.02,57356.00,4412.00,89230.00,6863.85,180.98,15.08,57356.00,4412.00,89230.00,6863.85,180.30,15.02,0.68,0.06
371,721720.00,32805.45,1636.00,74.36,112.00,5.09,371.00,16.86,0.00,0.00,97064.00,4412.00,205706.00,9350.27,560.61,25.48,97064.00,4412.00,205706.00,9350.27,551.84,25.08,97064.00,4412.00,205706.00,9350.27,560.61,25.48,-8.77,-0.40
398,350215.00,19456.39,1262.00,70.11,88.00,4.89,398.00,22.11,0.00,0.00,79416.00,4412.00,161922.00,8995.67,481.01,26.72,79416.00,4412.00,161922.00,8995.67,450.70,25.04,79416.00,4412.00,161922.00,8995.67,481.01,26.72,-30.32,-1.68
548,141380.00,20197.14,481.00,68.71,37.00,5.29,548.00,78.29,0.00,0.00,30884.00,4412.00,56964.00,8137.71,166.32,23.76,30884.00,4412.00,56964.00,8137.71,157.86,22.55,30884.00,4412.00,56964.00,8137.71,166.32,23.76,-8.46,-1.21
416,188819.00,20979.89,641.00,71.22,47.00,5.22,416.00,46.22,0.00,0.00,39708.00,4412.00,92083.00,10231.44,240.21,26.69,39708.00,4412.00,92083.00,10231.44,234.73,26.08,39708.00,4412.00,92083.00,10231.44,240.21,26.69,-5.48,-0.61
397,277472.00,21344.00,961.00,73.92,67.00,5.15,397.00,30.54,0.00,0.00,57356.00,4412.00,121332.00,9333.23,354.83,27.29,57356.00,4412.00,121332.00,9333.23,341.49,26.27,57356.00,4412.00,121332.00,9333.23,354.83,27.29,-13.34,-1.03
392,274678.00,21129.08,961.00,73.92,67.00,5.15,392.00,30.15,0.00,0.00,57356.00,4412.00,95426.00,7340.46,369.63,30.80,57356.00,4412.00,95426.00,7340.46,367.25,30.60,57356.00,4412.00,95426.00,7340.46,369.63,30.80,-2.38,-0.20
368,140193.00,17524.13,545.00,68.13,42.00,5.25,368.00,46.00,0.00,0.00,35296.00,4412.00,51379.00,6422.38,177.81,22.23,35296.00,4412.00,51379.00,6422.38,176.19,22.02,35296.00,4412.00,51379.00,6422.38,177.81,22.23,-1.62,-0.20
483,310053.00,22146.64,976.00,69.71,68.00,4.86,483.00,34.50,0.00,0.00,61768.00,4412.00,105079.00,7505.64,285.72,20.41,61768.00,4412.00,105079.00,7505.64,283.26,20.23,61768.00,4412.00,105079.00,7505.64,285.72,20.41,-2.46,-0.18
413,462507.00,22024.14,1396.00,66.48,95.00,4.52,413.00,19.67,0.00,0.00,92652.00,4412.00,181866.00,8660.29,325.42,15.50,92652.00,4412.00,181866.00,8660.29,357.05,17.00,92652.00,4412.00,181866.00,8660.29,325.42,15.50,31.63,1.51
542,1674057.00,32824.65,3571.00,70.02,241.00,4.73,542.00,10.63,1.00,0.02,225012.00,4412.00,536607.00,10521.71,886.74,17.73,225012.00,4412.00,536607.00,10521.71,836.97,17.08,225012.00,4412.00,536607.00,10521.71,886.74,17.73,-37.65,-0.77
507,236996.00,23699.60,656.00,65.60,48.00,4.80,507.00,50.70,0.00,0.00,44120.00,4412.00,76560.00,7656.00,213.52,21.35,44120.00,4412.00,76560.00,7656.00,184.45,20.49,44120.00,4412.00,76560.00,7656.00,213.52,21.35,-13.11,-1.46
499,21216.00,10608.00,81.00,40.50,12.00,6.00,499.00,249.50,0.00,0.00,8824.00,4412.00,5679.00,2839.50,89.07,44.53,8824.00,4412.00,5679.00,2839.50,80.70,40.35,8824.00,4412.00,5679.00,2839.50,89.07,44.53,-8.37,-4.19
513,545693.00,22737.21,1841.00,76.71,122.00,5.08,513.00,21.38,0.00,0.00,105888.00,4412.00,235932.00,9830.50,611.70,25.49,105888.00,4412.00,235932.00,9830.50,571.65,23.82,105888.00,4412.00,235932.00,9830.50,611.70,25.49,-40.05,-1.67
541,640274.00,26678.08,1680.00,70.00,117.00,4.88,541.00,22.54,0.00,0.00,105888.00,4412.00,268455.00,11185.63,361.81,15.08,105888.00,4412.00,268455.00,11185.63,373.00,15.54,105888.00,4412.00,268455.00,11185.63,361.81,15.08,11.20,0.47
537,153255.00,21893.57,376.00,53.71,32.00,4.57,537.00,76.71,1.00,0.14,30884.00,4412.00,55446.00,7920.86,82.84,11.83,30884.00,4412.00,55446.00,7920.86,87.63,12.52,30884.00,4412.00,55446.00,7920.86,82.84,11.83,4.79,0.68
378,754140.00,23566.88,2364.00,73.88,160.00,5.00,378.00,11.81,0.00,0.00,141184.00,4412.00,347266.00,10852.06,550.24,18.34,141184.00,4412.00,347266.00,10852.06,563.03,18.77,141184.00,4412.00,347266.00,10852.06,550.24,18.34,12.79,0.43
429,545654.00,25983.52,1562.00,74.38,107.00,5.10,429.00,20.43,0.00,0.00,92652.00,4412.00,247750.00,11797.62,374.86,17.85,92652.00,4412.00,247750.00,11797.62,413.08,19.67,92652.00,4412.00,247750.00,11797.62,374.86,17.85,38.23,1.82
506,604257.00,21580.61,2083.00,74.39,138.00,4.93,506.00,18.07,0.00,0.00,123536.00,4412.00,282141.00,10076.46,443.87,18.49,123536.00,4412.00,282141.00,10076.46,464.23,19.34,123536.00,4412.00,282141.00,10076.46,443.87,18.49,20.36,0.85
415,188847.00,18884.70,651.00,65.10,48.00,4.80,415.00,41.50,0.00,0.00,44120.00,4412.00,64428.00,6442.80,241.50,24.15,44120.00,4412.00,64428.00,6442.80,240.38,24.04,44120.00,4412.00,64428.00,6442.80,241.50,24.15,-1.12,-0.11
438,363737.00,21396.29,1211.00,71.24,83.00,4.88,438.00,25.76,0.00,0.00,75004.00,4412.00,169939.00,9996.41,353.10,20.77,75004.00,4412.00,169939.00,9996.41,326.38,19.20,75004.00,4412.00,169939.00,9996.41,353.10,20.77,-26.72,-1.57
444,4115.00,2057.50,11.00,5.50,8.00,4.00,444.00,222.00,0.00,0.00,8824.00,4412.00,4905.00,2452.50,36.45,18.23,8824.00,4412.00,4905.00,2452.50,39.19,19.59,8824.00,4412.00,4905.00,2452.50,36.45,18.23,2.74,1.37
524,361847.00,25846.21,934.00,66.71,70.00,5.00,524.00,37.43,0.00,0.00,61768.00,4412.00,105078.00,7505.57,316.57,22.61,61768.00,4412.00,105078.00,7505.57,307.07,23.62,61768.00,4412.00,105078.00,7505.57,316.57,22.61,10.58,0.81
428,817147.00,26359.58,2278.00,73.48,155.00,5.00,428.00,13.81,1.00,0.03,136772.00,4412.00,273626.00,8826.65,501.18,18.56,136772.00,4412.00,273626.00,8826.65,529.77,20.38,136772.00,4412.00,273626.00,8826.65,501.18,18.56,46.70,1.80
554,286128.00,26011.64,801.00,72.82,57.00,5.18,554.00,50.36,0.00,0.00,48532.00,4412.00,108968.00,9906.18,219.87,19.99,48532.00,4412.00,108968.00,9906.18,228.41,20.76,48532.00,4412.00,108968.00,9906.18,219.87,19.99,8.54,0.78
477,410350.00,27356.67,1075.00,71.67,77.00,5.13,477.00,31.80,0.00,0.00,66180.00,4412.00,144322.00,9621.47,276.46,18.43,66180.00,4412.00,144322.00,9621.47,298.44,19.90,66180.00,4412.00,144322.00,9621.47,276.46,18.43,21.98,1.47
427,247829.00,41304.83,341.00,56.83,30.00,5.00,427.00,71.17,1.00,0.17,26472.00,4412.00,57956.00,9659.33,99.95,16.66,26472.00,4412.00,57956.00,9659.33,112.86,18.81,26472.00,4412.00,57956.00,9659.33,99.95,16.66,12.91,2.15
1158,281132.00,20080.86,950.00,67.86,68.00,4.86,1158.00,82.71,0.00,0.00,61768.00,4412.00,124344.00,8881.71,153.79,11.83,61768.00,4412.00,124344.00,8881.71,152.95,11.77,61768.00,4412.00,124344.00,8881.71,153.79,11.83,-0.85,-0.07
1247,488701.00,23271.48,1515.00,72.14,103.00,4.90,1247.00,59.38,0.00,0.00,92652.00,4412.00,237411.00,11305.29,337.76,16.08,92652.00,4412.00,237411.00,11305.29,318.77,15.18,92652.00,4412.00,237411.00,11305.29,337.76,16.08,-18.99,-0.90
1237,301915.00,23224.23,891.00,68.54,63.00,4.85,1237.00,95.15,0.00,0.00,57356.00,4412.00,172789.00,13291.46,199.10,15.32,57356.00,4412.00,172789.00,13291.46,195.63,15.05,57356.00,4412.00,172789.00,13291.46,199.10,15.32,-3.47,-0.27
1239,371668.00,24777.87,1121.00,74.73,77.00,5.13,1239.00,82.60,0.00,0.00,66180.00,4412.00,189279.00,12618.60,266.16,17.74,66180.00,4412.00,189279.00,12618.60,254.45,16.96,66180.00,4412.00,189279.00,12618.60,266.16,17.74,-11.70,-0.78
1251,465969.00,22189.00,1585.00,75.48,107.00,5.10,1251.00,59.57,0.00,0.00,92652.00,4412.00,214837.00,10230.33,493.22,24.66,92652.00,4412.00,214837.00,10230.33,483.72,24.19,92652.00,4412.00,214837.00,10230.33,493.22,24.66,-9.50,-0.47
631,58791.00,19597.00,161.00,53.67,17.00,5.67,631.00,210.33,0.00,0.00,13236.00,4412.00,23734.00,7911.33,65.03,21.68,13236.00,4412.00,23734.00,7911.33,67.29,22.43,13236.00,4412.00,23734.00,7911.33,65.03,21.68,2.26,0.75
514,604962.00,25206.75,1760.00,73.33,119.00,4.96,514.00,21.42,0.00,0.00,105888.00,4412.00,309377.00,12890.71,592.62,24.69,105888.00,4412.00,309377.00,12890.71,587.78,24.49,105888.00,4412.00,309377.00,12890.71,592.62,24.69,-4.84,-0.20
644,698808.00,27952.32,1921.00,76.84,127.00,5.08,644.00,25.76,0.00,0.00,110300.00,4412.00,391135.00,15645.40,698.92,31.77,110300.00,4412.00,391135.00,15645.40,679.14,30.87,110300.00,4412.00,391135.00,15645.40,698.92,31.77,-19.78,-0.90
395,491661.00,27314.50,1361.00,75.61,92.00,5.11,395.00,21.94,0.00,0.00,79416.00,4412.00,240105.00,13339.17,520.11,28.89,79416.00,4412.00,240105.00,13339.17,491.39,27.30,79416.00,4412.00,240105.00,13339.17,520.11,28.89,-28.72,-1.60
449,936460.00,26756.00,2662.00,76.06,177.00,5.06,449.00,12.83,0.00,0.00,154420.00,4412.00,427993.00,12228.37,851.89,24.34,154420.00,4412.00,427993.00,12228.37,852.85,24.37,154420.00,4412.00,427993.00,12228.37,851.89,24.34,0.96,0.03
470,29435.00,14717.50,81.00,40.50,12.00,6.00,470.00,235.00,0.00,0.00,8824.00,4412.00,5397.00,2698.50,47.81,23.91,8824.00,4412.00,5397.00,2698.50,53.76,26.88,8824.00,4412.00,5397.00,2698.50,47.81,23.91,5.94,2.97
511,310819.00,34535.44,634.00,70.44,47.00,5.22,511.00,56.78,0.00,0.00,39708.00,4412.00,95138.00,10570.89,249.99,27.78,39708.00,4412.00,95138.00,10570.89,260.84,28.98,39708.00,4412.00,95138.00,10570.89,249.99,27.78,10.86,1.21
383,610786.00,25449.42,1817.00,75.71,122.00,5.08,383.00,15.96,0.00,0.00,105888.00,4412.00,290523.00,12105.13,766.59,38.33,105888.00,4412.00,290523.00,12105.13,702.33,35.12,105888.00,4412.00,290523.00,12105.13,766.59,38.33,-64.27,-3.21
729,88214.00,22053.50,218.00,54.50,22.00,5.50,729.00,182.25,0.00,0.00,17648.00,4412.00,15558.00,3889.50,87.52,21.88,17648.00,4412.00,15558.00,3889.50,95.57,23.89,17648.00,4412.00,15558.00,3889.50,87.52,21.88,8.05,2.01
629,149573.00,21367.57,421.00,60.14,34.00,4.86,629.00,89.86,0.00,0.00,30884.00,4412.00,50011.00,7144.43,152.67,21.81,30884.00,4412.00,50011.00,7144.43,150.34,21.48,30884.00,4412.00,50011.00,7144.43,152.67,21.81,-2.33,-0.33
526,84134.00,16826.80,251.00,50.20,23.00,4.60,526.00,105.20,0.00,0.00,22060.00,4412.00,24378.00,4875.60,90.75,18.15,22060.00,4412.00,24378.00,4875.60,91.09,18.22,22060.00,4412.00,24378.00,4875.60,90.75,18.15,0.34,0.07
437,28009.00,9336.33,91.00,30.33,13.00,4.33,437.00,145.67,0.00,0.00,13236.00,4412.00,18135.00,6045.00,53.29,17.76,13236.00,4412.00,18135.00,6045.00,58.28,19.43,13236.00,4412.00,18135.00,6045.00,53.29,17.76,4.99,1.66
448,305632.00,20375.47,976.00,65.07,72.00,4.80,448.00,29.87,0.00,0.00,66180.00,4412.00,131006.00,8733.73,227.21,15.15,66180.00,4412.00,131006.00,8733.73,220.44,14.70,66180.00,4412.00,131006.00,8733.73,227.21,15.15,-6.77,-0.45
458,844491.00,21653.62,2971.00,76.18,193.00,4.95,458.00,11.74,0.00,0.00,172068.00,4412.00,406551.00,10424.38,647.05,16.59,172068.00,4412.00,406551.00,10424.38,631.88,16.20,172068.00,4412.00,406551.00,10424.38,647.05,16.59,-15.17,-0.39
502,246695.00,20557.92,849.00,70.75,62.00,5.17,502.00,41.83,0.00,0.00,52944.00,4412.00,108700.00,9058.33,188.73,17.16,52944.00,4412.00,108700.00,9058.33,183.01,16.64,52944.00,4412.00,108700.00,9058.33,188.73,17.16,-5.72,-0.52
394,1196965.00,27203.75,3306.00,75.14,222.00,5.05,394.00,8.95,0.00,0.00,194128.00,4412.00,493912.00,11225.27,727.59,16.54,194128.00,4412.00,493912.00,11225.27,713.13,16.21,194128.00,4412.00,493912.00,11225.27,727.59,16.54,-14.47,-0.33
540,678917.00,23410.93,2099.00,72.38,143.00,4.93,540.00,18.62,0.00,0.00,127948.00,4412.00,270294.00,9320.48,418.40,14.94,127948.00,4412.00,270294.00,9320.48,430.87,15.39,127948.00,4412.00,270294.00,9320.48,418.40,14.94,12.47,0.45
651,533643.00,26682.15,1513.00,75.65,102.00,5.10,651.00,32.55,0.00,0.00,88240.00,4412.00,278441.00,13922.05,610.15,32.11,88240.00,4412.00,278441.00,13922.05,563.96,29.68,88240.00,4412.00,278441.00,13922.05,610.15,32.11,-46.19,-2.43
579,401228.00,26748.53,1121.00,74.73,77.00,5.13,579.00,38.60,0.00,0.00,66180.00,4412.00,201990.00,13466.00,352.21,29.35,66180.00,4412.00,201990.00,13466.00,343.54,28.63,66180.00,4412.00,201990.00,13466.00,352.21,29.35,-8.67,-0.72
556,556.00,556.00,1.00,1.00,7.00,7.00,556.00,556.00,0.00,0.00,4412.00,4412.00,3116.00,3116.00,66.38,66.38,4412.00,4412.00,3116.00,3116.00,67.84,67.84,4412.00,4412.00,3116.00,3116.00,66.38,66.38,1.46,1.46
505,174382.00,24911.71,481.00,68.71,37.00,5.29,505.00,72.14,0.00,0.00,30884.00,4412.00,57288.00,8184.00,117.95,58.97,30884.00,4412.00,57288.00,8184.00,107.92,53.96,30884.00,4412.00,57288.00,8184.00,117.95,58.97,-10.03,-5.01
521,17374.00,8687.00,73.00,36.50,12.00,6.00,521.00,260.50,0.00,0.00,8824.00,4412.00,5889.00,2944.50,0.00,,8824.00,4412.00,5889.00,2944.50,0.00,,8824.00,4412.00,5889.00,2944.50,0.00,,0.00,
487,268873.00,20682.54,953.00,73.31,67.00,5.15,487.00,37.46,0.00,0.00,57356.00,4412.00,112483.00,8652.54,170.11,13.09,57356.00,4412.00,112483.00,8652.54,158.32,12.18,57356.00,4412.00,112483.00,8652.54,170.11,13.09,-11.79,-0.91
510,309277.00,19329.81,970.00,60.63,70.00,4.38,510.00,31.88,0.00,0.00,70592.00,4412.00,98274.00,6142.13,170.08,10.63,70592.00,4412.00,98274.00,6142.13,165.62,11.04,70592.00,4412.00,98274.00,6142.13,170.08,10.63,5.36,0.36
388,2446439.00,54365.31,3402.00,75.60,227.00,5.04,388.00,8.62,0.00,0.00,198540.00,4412.00,557447.00,12387.71,783.73,17.42,198540.00,4412.00,557447.00,12387.71,798.55,17.75,198540.00,4412.00,557447.00,12387.71,783.73,17.42,14.82,0.33
451,407252.00,19392.95,1581.00,75.29,107.00,5.10,451.00,21.48,0.00,0.00,92652.00,4412.00,205337.00,9777.95,134.81,11.23,92652.00,4412.00,205337.00,9777.95,138.66,11.56,92652.00,4412.00,205337.00,9777.95,134.81,11.23,3.86,0.32
